ISIN,Company_Name,BSE_Scrip_Code,NSE_Symbol
INE954M01031,INDIA INFRASPACE LTD.  ,531343,
INE956N01018,DENIM DEVELOPERS LIMITED      ,202419,
INE956V01011,KAJAL SYNTHETICS & SILK MILLS ,512147,
INE957E01031,BRIJLAXMI LEASING & FINANCE LT,532113,
INE958L01018,BIO GREEN PAPERS LTD   ,534535,
INE959B01017,CINERAD COMMUNICATIONS LTD.   ,530457,
INE960C01013,Capfin India Limited   ,539198,
INE964D01013,COVENTRY COIL-O-MATIC (HARYANA,523415,
INE965A01016,VISU INTERNATIONAL LTD.,590038,VISUINTL
INE968B01018,GOPLEE INFOTECH LTD.   ,531419,
INE969B01016,PALSOFT INFOSYSTEMS LTD.      ,511597,
INE970A01016,GAMMA INFOWAY EXALT LTD.      ,517391,
INE971E01016,DESH RAKSHAK AUSHDHALAYA LTD. ,531521,
INE972A01020,KOTHARI INDUSTRIAL CORPORATION,509732,
INE972E01014,DHRUVA CAPITAL SERVICES LTD.  ,531237,
INE972M01017,W W TECHNOLOGY HOLDINGS LTD.  ,505583,
INE978L01016,SARVAMANGAL MERCANTILE CO.LTD.,506190,
INE990E01016,JUPITER INDUSTRIES & LEASING L,507987,
INE997Z01016,Arihant Institute Limited     ,541401,
INE998M01012,SANGHI CORPORATE SERVICES LTD.,511640,
INE999D01019,NAWRATAN ARTS LIMITED  ,206050,
NA,PROFESSIONAL DIAMONDS LTD.    ,523001,
NA,RAASHI FERTILIZERS LTD.,524009,
NA,MANGALWEDHA SUN-SOYA LTD.     ,523834,
NA,LALIT POLYMERS & ELECTRONICS L,524250,
NA,PINKY CHEMICALS LTD.   ,524671,
NA,SUBHLAXMI EXPORTS LTD. ,512632,
NA,JCL LTD. ,530335,
NA,KSHITIZ INVESTMENT LTD.,503626,
NA,SAI JEEVADHARA FINANCE LIMITED,511403,
NA,MACKINNON MACKENZIE & CO.LTD. ,501874,
NA,GUJARAT REFRACTORIES LTD.     ,515053,
NA,MANIYAR PLAST LTD.     ,526321,
NA,WEBEL COMMUNICATION INDUSTRIES,517176,
NA,ASIAN FLORA LTD.,531392,
NA,MILK SPECIALITIES LTD. ,519403,
NA,UBE INDUSTRIES LTD.    ,523868,
NA,ALL METAL PROCESS INDUSTRIES L,511088,
NA,INTEGRA SWITCHGEAR LTD.,517423,
NA,AUTOMOBILE PRODUCTS OF INDIA L,505032,
NA,SCAN ORGANICS LTD.     ,531105,
INE003E01026,SARANG CHEMICALS LTD.  ,532031,
INE003Q01012,GBL Industries Limited ,539009,
INE004C01028,GUJARAT COTEX LTD.     ,514386,
INE005G01018,Deep Diamond India Limited    ,539559,
INE006C01015,K.Z.LEASING & FINANCE LTD.    ,511728,
INE006F01018,NB FOOTWEAR LTD.,523242,
INE007G01014,MAHASAGAR TRAVELS LTD. ,526795,
INE008M01044,Veronica Production Limited   ,531695,
INE009Q01019,SHRI KRISHNA PRASADAM LTD     ,537954,
INE009U01011,Ghushine Fintrrade Ocean Limit,539864,
INE00WY01013,Ganesh Films India Limited    ,541703,
INE011B01017,CLIO INFOTECH LTD.     ,530839,
INE011H01014,RAJVIR INDUSTRIES LTD. ,532665,RAJVIR
INE014B01011,TECIL CHEMICALS & HYDRO POWER ,506680,
INE015F01019,RSC INTERNATIONAL LTD. ,530179,
INE016X01010,Aryan Share & Stock Brokers Lt,542176,
INE019D01016,Mahaveer Infoway Limited      ,539383,
INE01GR01018,Diksha Greens Limited  ,542155,
INE01GZ01011,Chandni Machines Limited      ,542627,
INE01MO01013,Mahesh Developers Limited     ,542677,
INE01N301019,MODERN DENIM LTD.      ,500451,
INE022F01015,SHAMROCK INDUSTRIAL CO.LTD.   ,531240,
INE024D01016,PRUDENTIAL SUGAR CORPORATION L,500342,PRUDMOULI
INE026B01049,JIK INDUSTRIES LTD.    ,511618,JIKIND
INE02BR01017,CLASSIC ELECTRICALS LTD.      ,512213,
INE02XD01011,HINDUSTAN APPLIANCES LTD.     ,531918,
INE033B01011,QUINTEGRA SOLUTIONS LTD.      ,532866,QUINTEGRA
INE034B01019,GUJARAT CREDIT CORPORATION LTD,511441,
INE035401012,PREM SOMANI FINANCIAL SERVICES,530669,
INE035C01022,STARLITE COMPONENTS LTD.      ,517548,
INE038N01015,INTEGRATED THERMOPLASTICS LTD.,530921,
INE039D01014,HYPERSOFT TECHNOLOGIES LIMITED,539724,
INE03CM01014,Gleam Fabmat Limited   ,542477,
INE041C01012,NU-TECH CORPORATE SERVICES LTD,526313,
INE042B01012,TELESYS SOFTWARE LTD.  ,532315,
INE043F01011,N2N TECHNOLOGIES LIMITED      ,512279,
INE046C01011,ASIAN BEARINGS LTD.    ,505672,
INE049R01013,CHAMAK HOLDINGS LIMITED,539600,
INE04CO01018,Kuberan Global Edu Solutions L,543289,
INE050F01016,AURUM CAPITAL PROJECTS L      ,202005,
INE055Q01012,SKYLINE VENTURES INDIA LIMITED,538919,
INE057G01019,STI GRANITE INDIA LTD. ,515115,
INE061D01018,P.K.LEASING & FINANCE LTD     ,204766,
INE062E01014,PIONEER AGRO EXTRACTS LTD.    ,519439,
INE063J01011,EURO MULTIVISION LTD.  ,533109,EUROMULTI
INE064D01012,Quest Financial Services Ltd. ,539962,
INE064T01018,INTERACTIVE FINANCIAL SERVICES,539692,
INE065J01016,GI ENGINEERING SOLUTIONS LTD. ,533048,GISOLUTION
INE066C01035,ACIL COTTON INDUSTRIES LIMITED,530901,
INE066E01015,Shree Nidhi Trading Co. Ltd.  ,540253,
INE068Z01016,VASA RETAIL & OVERSEA LTD     ,203016,VASA
INE072D01015,MODEX INTERNATIONAL SECURITIES,537092,
INE073C01015,EMMSONS INTERNATIONAL LTD.    ,532038,
INE074G01014,Shivom Investment & Consultanc,539833,
INE075K01013,J. TAPARIA PROJECTS LTD,538539,
INE077D01014,I SECURE CRE & CA SE LTD      ,201755,
INE079N01019,SHRI KALYAN HOLDINGS LTD.     ,532083,
INE07BK01011,HEMADRI CEMENTS LTD.   ,502133,
INE07P301011,SYSTEMATIX SECURITIES LTD.    ,531432,
INE081B01010,CARNATION INDUSTRIES LTD.     ,530609,
INE081D01016,TOYAMA ELECTRIC LTD.   ,517407,
INE081R01016,KD LEISURES LIMITED    ,540385,
INE087J01028,GB GLOBAL LIMITED      ,533204,GBGLOBAL
INE088P01015,ID INFO BUSINESS SERVICES LTD.,511260,
INE092301014,HINDUSTAN AGRIGENETICS LTD.   ,519574,
INE092E01011,KAKATIYA TEXTILES LTD. ,521054,
INE092O01028,REKVINA LABORATORIES LTD.     ,526075,
INE095S01014,TECHNICAL ASSO INFRAP LTD     ,207350,
INE099M01027,Aplaya Creations Limited      ,511064,
INE0CRS01012,Billwin Industries Limited    ,543209,
INE0DXR01010,Focus Business Solution Limite,543312,
INE0G0V01018,Adjia Technologies Limited    ,543269,
INE101C01022,ADVENT COMPUTER SERVICES LTD. ,531429,
INE101H01013,SHREE HANUMAN SUGAR & INDUSTRI,537709,
INE108B01029,Kashyap Tele-Medicines Limited,531960,
INE112B01013,OMEGA AG-SEEDS (PUNJAB) LTD.  ,519479,
INE113O01014,BLUE BLENDS (INDIA) LTD.      ,502761,BLUEBLENDS
INE115E01010,IND-AGIV COMMERCE LTD. ,517077,
INE116E01018,VAISHNO CEMENT CO.LTD. ,526941,
INE137E01014,AMIT SECURITIES LTD.   ,531557,
INE140C01012,SIDDHA VENTURES LTD.   ,530439,
INE143N01021,BONANZA INDUSTRIES LTD.,523133,
INE146F01020,GUJARAT METALLIC COAL & COKE L,531881,
INE147J01012,Purohit Construction Limited  ,538993,
INE149B01015,ARCHANA SOFTWARE LTD.  ,530565,
INE149D01011,RAHUL MERCHANDISING LTD.      ,531887,
INE149E01027,DAZZEL CONFINDIVE LTD. ,531270,
INE151F01012,Shri Bholanath Carpets Limited,530841,
INE153C01015,VINTAGE SECURITIES LTD.,531051,
INE153K01018,MOONGIPA CAPITAL FINANCE LTD. ,530167,
INE154G01022,VENMAX DRUGS AND PHARMACEUTICA,531015,
INE155O01015,VEGEPRO FOODS & FEEDS LTD.    ,519140,
INE156E01014,JAIHIND SYNTHETICS LTD.,514312,
INE156M01017,YURANUS INFRASTRUCTURE LTD    ,536846,
INE157B01026,CENTERAC TECHNOLOGIES LTD.    ,531621,
INE158C01014,City Online Services Limited  ,538674,
INE159T01016,VADILAL DAIRY INTERNATIONAL LT,519451,
INE160T01014,P R HOLDINGS LIMITED   ,201543,
INE163S01010,NIDHI SERVICES LIMITED ,206053,
INE164D01010,GOOD VALUE IRRIGATION LTD.    ,531997,
INE166V01017,NEW ERA ALKALOIDS & EXP L     ,204882,
INE173J01018,SRM ENERGY LTD. ,523222,
INE173M01012,ABC GAS (INTERNATIONAL) LTD.  ,513119,
INE173V01013,HI-TECH WINDING SYSTEMS LIMITE,541627,
INE174S01017,Natco Economicals Limited     ,539595,
INE180D01016,EMKAY AROMATICS LTD.   ,531011,
INE180Z01019,Focus Suites Solutions & Servi,540945,
INE181U01018,Classic Filaments Limited     ,540310,
INE184D01026,RAJASTHAN GASES LTD.   ,526873,
INE186B01017,SIP INDUSTRIES LTD.    ,523164,
INE190D01015,ARIHANTS SECURITIES LTD.      ,531017,
INE191V01015,Shiva Granito Export Limited  ,540072,
INE193R01019,SHESHADRI INDUSTRIES LIMITED  ,539111,
INE195I01013,ABIRAMI FINANCIAL SERVICES (IN,511756,
INE195R01014,Shailja Commercial Trade Frenz,539520,
INE197R01010,Aananda Lakshmi Spinning Mills,539096,
INE200F01017,DALMIA REFRACTORIES LTD,203636,
INE201C01012,Richfield Financial Services L,539435,
INE201F01015,Shri Niwas Leasing and Finance,538897,
INE201N01019,BHARAT TEXTILES & PROOFING IND,531029,
INE202D01018,TEEM LABORATORIES LTD. ,507761,
INE205S01019,SLESHA COMMERCIAL LIMITED     ,203343,
INE206I01026,DIAMANT INFRASTRUCTURE LIMITED,508860,
INE207A01013,UNIWORTH LTD.   ,514144,
INE208D01023,KOFFEE BREAK PICTURES LTD.    ,531602,
INE210P01015,UNISHIRE URBAN INFRA LTD      ,537582,
INE212A01013,APPLE CREDIT CORPORATION LTD. ,511339,
INE214B01017,INNOCORP LTD.   ,531929,
INE217E01014,Bazel International Limited   ,539946,
INE218N01013,GUJCHEM DISTILLERS INDIA LTD. ,506640,
INE224M01013,BHARATIYA GLOBAL INFOMEDIA LTD,533499,BGLOBAL
INE229G01022,KAISER CORPORATION LIMITED    ,531780,
INE236P01010,GARODIA CHEMICALS LTD. ,530161,
INE237C01016,VIRTUALSOFT SYSTEMS LTD.      ,531126,
INE237E01012,ELLORA TRADERS LIMITED ,203836,
INE237S01012,SAMYAK CORPORATION LTD ,202857,
INE239F01015,DHANVANTRI JEEVAN REKHA LTD.  ,531043,
INE240B01012,MEHTA INTEGRATED FINANCE LTD. ,511377,
INE243B01016,PADMALAYA TELEFILMS LTD.      ,532350,
INE248B01015,SAWACA BUSINESS MACHINES LTD. ,531893,
INE248C01013,DEVIKA PROTEINS LTD.   ,531171,
INE250C01027,JAI MATA GLASS LTD.    ,523467,
INE255C01018,GALADA POWER & TELECOMMUNICATI,504697,
INE258Z01013,HIRA AUTOMOBILES LTD.  ,531743,
INE262W01012,MAYUR FLOORINGS LTD.   ,531221,
INE265C01017,B.J.DUPLEX BOARDS LTD. ,531647,
INE266S01011,Sungold Media and Entertainmen,541799,
INE271D01013,SUNGOLD CAPITAL LTD.   ,531433,
INE272R01011,DELTRON LTD.    ,504256,
INE276T01018,KAMRON LABORATORIES LTD.      ,524604,
INE281E01010,MINI DIAMONDS (INDIA) LTD.    ,523373,
INE282D01010,GAJRA BEVEL GEARS LTD. ,505711,
INE284D01016,HRB FLORICULTURE LTD.  ,531724,
INE287D01019,INFRA INDUSTRIES LTD.  ,530777,
INE290E01011,PARSHARTI INVESTMENT LTD.     ,511702,
INE291R01011,Athena Constructions Limited  ,539099,
INE297L01011,GAGAN POLYCOT INDIA LTD.      ,531196,
INE302R01016,Hi-Klass Trading and Investmen,542332,
INE306B01029,ICSA (INDIA) LTD.      ,531524,ICSA
INE309B01023,HIT KIT GLOBAL SOLUTIONS LTD. ,532359,
INE312M01016,Madhuveer Com 18 Network Limit,531910,
INE313B01025,STERLING WEBNET LTD.   ,531901,
INE314Z01014,Ridings Consulting Engineers I,541151,
INE315M01019,SPANGLE MARKETING LIMITED     ,204562,
INE315N01017,SHREE SALASAR INVESTMENT LTD. ,503635,
INE316O01021,AVI PRODUCTS INDIA LIMITED    ,523896,
INE318P01016,CRIMSON METAL ENGINEERING COMP,526977,
INE319X01018,A & M Febcon Limited   ,540697,
INE320F01013,SUN SOURCE (INDIA) LTD.,517403,
INE320M01019,CHEMO PHARMA LABORATORIES LTD.,506365,
INE323K01017,KABRA DRUGS LTD.,524322,
INE326D01031,IFL PROMOTERS LTD.     ,511682,
INE327D01013,KARAN WOO-SIN LTD.     ,526115,
INE329C01011,S.R.INDUSTRIES LTD.    ,513515,
INE329E01017,TIRUPATI INDUSTRIES (INDIA) LT,531547,
INE332Q01015,Kapil Raj Finance Ltd. ,539679,
INE334E01017,V B INDUSTRIES LIMITED ,539123,
INE334N01018,ADVANCE PETROCHEMICALS LTD.   ,506947,
INE335G01019,EXPLICIT FINANCE LTD.  ,530571,
INE336D01014,ANNA INFRASTRUCTURES LTD.     ,530799,
INE340U01010,AUTORIDERS INTERNATIONAL LTD. ,512277,
INE348D01019,MUNOTH FINANCIAL SERVICES LTD.,531821,
INE354B01029,COMMEX TECHNOLOGY LIMITED     ,532342,
INE354E01031,ATHARV ENTERPRISES LTD.,530187,
INE356D01012,STEWARTS & LLOYDS OF INDIA LTD,504960,
INE356R01020,TARANGINI INVESTMENTS LTD     ,200556,
INE357P01014,UNITED LEASING & INDUSTRIES LT,507808,
INE358F01013,SER INDUSTRIES LTD.    ,507984,
INE359D01016,INDIAN LINK CHAIN MANUFACTURES,504746,
INE361K01017,GRADIENTE INFOTAINMENT LTD.   ,590126,
INE361S01010,ASHARI AGENCIES LIMITED,540024,
INE365C01023,CISTRO TELELINK LTD.   ,531775,
INE369B01019,OMNI AXS SOFTWARE LTD. ,532340,
INE373D01017,GUJARAT INVESTA LTD.   ,531341,
INE374C01017,RAJASTHAN PETRO SYNTHETICS LTD,506975,
INE378B01010,MYM TECHNOLOGIES LTD.  ,531843,
INE378P01028,OMANSH ENTERPRISES LTD ,538537,
INE378Y01012,JAIN FARMS AND RES LTD ,203831,
INE379R01014,CAPITAL FINVEST LIMITED,204617,
INE379Y01010,JAIN FARMS PALM OIL LTD,204474,
INE384R01014,REGAL ENTERPRISES LIMITED     ,204602,
INE391Z01012,Cox & Kings Financial Service ,542641,CKFSL
INE393G01018,CHIPLUN FINE CHEMICALS LTD.   ,530417,
INE393H01016,KAPIL COTEX LTD.,512036,
INE396H01019,RUBRA MEDICAMENTS LTD. ,531099,
INE400R01018,Sabrimala Industries India Lim,540132,
INE401Q01018,JLA Infraville Shoppers Limite,538765,
INE403L01015,SIDH AUTOMOBILES LIMITED      ,539983,
INE405T01013,GRACIOUS VANIJYA LIMITED      ,204955,
INE406C01025,CREDENCE SOUND & VISION LTD.  ,526741,
INE406T01011,NITU TRADING COMPANY LTD      ,204429,
INE407E01029,MONIND LIMITED  ,532078,
INE408B01015,J.J.EXPORTERS LTD.     ,530049,
INE410E01015,MUNOTH COMMUNICATION LIMITED  ,511401,
INE410U01011,Sysco Industries Limited      ,539842,
INE414E01017,KOHINOOR BROADCASTING CORPORAT,531366,
INE416G01017,SOLITAIRE INVESTMENTS CO.LTD. ,503693,
INE417N01011,CHAMBAL BREWERIES & DISTILLERI,512301,
INE418A01016,FUTURISTIC OFFSHORE SERVICES &,500154,
INE418D01010,CEENIK EXPORTS (INDIA) LTD.   ,531119,
INE418Y01016,CKP LEISURE LIMITED    ,206015,CKPLEISURE
INE421E01012,PROGREX VENTURES LIMITED      ,531265,
INE422G01015,HEMO ORGANIC LIMITED   ,524590,
INE425D01015,FUTURISTIC SECURITIES LTD.    ,523113,
INE427T01017,Vantage Knowledge Academy Limi,539761,
INE428B01013,PVV Infra Limited      ,536659,
INE428O01016,ASHAPURA INTIMATES FASHION LTD,535467,AIFL
INE430C01017,RUBBER PRODUCTS LTD.   ,526496,
INE433O01024,JOY REALTY LTD. ,508929,
INE438C01010,Provestment Services Limited  ,540703,
INE439C01018,ASEEM GLOBAL LTD.      ,534564,
INE439G01019,ENTERPRISE INTERNATIONAL LTD. ,526574,
INE443N01017,DYNAMIC MICROSTEPPERS LTD.    ,531330,
INE447K01014,PARIJAT PAPER MILLS LTD,205078,
INE448N01024,PREMIER PIPES LTD.     ,513291,
INE454D01015,SEASONS FURNISHINGS LTD.      ,521182,
INE455H01013,RAJATH FINANCE LIMITED ,507962,
INE456H01011,SIMPLEX PAPERS LTD.    ,533019,
INE457D01018,STANPACKS (INDIA) LTD. ,530931,
INE457H01019,SIMPLEX MILLS COMPANY LTD.    ,533018,
INE459D01014,SUNRAJ DIAMOND EXPORTS LTD.   ,523425,
INE460E01010,VCCL LTD.,522015,
INE467X01015,Saptak Chem And Business Limit,506906,
INE468C01017,M.P.AGRO INDUSTRIES LTD.      ,506543,
INE468F01010,I-POWER SOLUTIONS INDIA LTD.  ,512405,
INE473F01010,OSCAR GLOBAL LTD.      ,530173,
INE473L01018,Citizen Infoline Ltd.  ,538786,
INE474D01013,SAFFRON INDUSTRIES LIMITED    ,531436,
INE474I01012,TULSI EXTRUSIONS LTD.  ,532948,TULSI
INE478P01018,DIVINUS FABRICS LTD    ,538432,
INE482E01014,SIDH MANAGEMENT CORP SERV     ,206224,
INE485D01035,FRONTLINE BUSINESS SOLUTIONS L,521167,
INE485K01014,Arunjyoti Bio Ventures Limited,530881,
INE486B01011,JAIN STUDIOS LTD.      ,532033,JAINSTUDIO
INE486P01011,Tentiwala Metal Products Limit,537119,
INE488C01015,VCK CAPITAL MARKET SERVICES LT,511493,
INE490B01013,XO INFOTECH LTD.,532116,
INE493B01017,G.G.AUTOMOTIVE GEARS LTD.     ,531399,
INE493N01012,HARIA APPARELS LTD     ,538081,
INE494T01017,Camson Seeds Limited   ,540071,
INE499F01015,AMAR VANIJYA LIMITED   ,200412,
INE508R01018,Shashank Traders Limited      ,540221,
INE512A01016,FGP LTD. ,500142,
INE513F01013,ZEL JEWELLERS LIMITED  ,202547,
INE514C01018,MINOLTA FINANCE LTD.   ,532164,
INE516P01015,RAMCHANDRA LEASING & FINANCE L,538540,
INE517E01017,JRD FINANCE LIMITED    ,200538,
INE518C01019,ROADWAYS INDIA LIMITED ,205596,
INE519B01019,CYBERSCAPE MULTIMEDIA LTD.    ,532364,
INE532D01018,TRILOGIC DIGITAL MEDIA LTD.   ,531712,
INE536C01029,Nutricircle Limited    ,530219,
INE537C01019,ADVIK LABORATORIES LTD.,531686,
INE538J01012,PRABHAV INDUSTRIES LTD.,531855,
INE543D01015,SUPERSTAR DISTILLERIES & FOODS,507518,
INE545E01018,GDL LEASING & FINANCE LTD.    ,530855,
INE549B01016,HB LEASING & FINANCE CO.LTD.  ,508956,
INE550D01010,WORLDWIDE ALUMINIUM LIMITED   ,526525,
INE552E01014,NEOGEM INDIA LTD.      ,526195,
INE552N01023,RKD AGRI AND RETAIL LIMITED   ,511169,
INE560T01015,Ellora Trading Limited ,542803,
INE561E01015,SHUKRA BULLIONS LTD.   ,531506,
INE562S01013,Blueblood Ventures Limited    ,539637,
INE564B01015,SENTHIL INFOTEK LTD    ,531980,
INE564C01013,YARN SYNDICATE LTD.    ,514378,
INE564V01013,Bindal Exports Limited ,540148,
INE565E01016,SURYO FOODS & INDUSTRIES LTD. ,519604,
INE567P01018,AGRIMONY COMMODITIES LTD      ,537492,
INE571H01017,WELLNESS NONI LTD.     ,531211,
INE572B01018,ENCORE BUSINESS SYS LTD,205879,
INE576P01019,KARNIMATA COLD STORAGE LTD    ,537784,
INE577C01015,KWALITY CREDIT & LEASING LTD. ,531206,
INE578C01021,TPI INDIA LTD.  ,500421,
INE578D01011,MW UNITEXX LTD. ,532442,
INE580H01026,KMF BUILDERS & DEVELOPERS LTD.,531578,
INE581D01015,R.T.EXPORTS LTD.,512565,
INE581M01016,VINAYAK POLYCON INTERNATIONAL ,534639,
INE582C01015,JAGSONPAL FINANCE & LEASING LT,530601,
INE582K01018,HINDUSTHAN UDYOG LTD.  ,513039,
INE583K01016,Ozone World Limited    ,539291,
INE584C01011,J.J.FINANCE CORPORATION LTD.  ,523062,
INE584D01019,SUNCITY SYNTHETICS LTD.,530795,
INE585D01024,DMC EDUCATION LTD      ,517973,
INE586D01014,MV COTSPIN LTD. ,531286,
INE589N01017,FILTRON ENGINEERS LTD. ,531191,
INE591B01018,MAGNUM LTD.     ,530347,
INE592J01019,REMI SECURITIES LTD.   ,511149,
INE593O01017,JAUSS POLYMERS LTD.    ,526001,
INE594D01018,ELANGO INDUSTRIES LTD. ,513452,
INE597C01013,HINDUSTAN BIO SCIENCES LTD.   ,532041,
INE600B01033,FILMCITY MEDIA LTD.    ,531486,
INE600F01018,PFL INFOTECH LTD.      ,531769,
INE601A01017,Kore Foods Limited     ,500458,
INE601F01016,EPSOM PROPERTIES LTD.  ,531155,
INE604F01010,PASARI SPINNING MILLS LTD.    ,521080,
INE607B01012,COMPUTER POINT LTD.    ,507833,
INE612C01028,SHEETAL BIO-AGRO TECH LTD.    ,531800,
INE612D01018,SANTOSH FINE-FAB LTD.  ,530035,
INE615T01017,Ganga Pharmaceuticals Limited ,539680,
INE617C01027,FOUNDRY FUEL PRODUCTS LTD.    ,513579,
INE617D01017,SHREE RAJESHWARANAND PAPER MIL,516086,
INE617F01038,SANGUINE MEDIA LTD.    ,531898,
INE623D01015,STEP TWO CORPORATION LTD.     ,531509,
INE627Q01018,KRISHANA FABRICS LIMITED      ,539446,
INE627Z01019,TALWALKARS HEALTHCLUBS LIMITED,541545,TALWGYM
INE629C01014,RLF LTD. ,512618,
INE630C01012,JPT SECURITIES LTD.    ,530985,
INE630N01019,NCC BLUE WATER PRODUCTS LTD.  ,519506,
INE632A01012,SHREE MANUFACTURING CO.LTD.   ,503863,
INE634J01019,GOLD COIN HEALTH FOODS LTD    ,538542,
INE638C01015,WISEC GLOBAL LTD.      ,511642,
INE641H01018,GOPAL IRON & STEELS CO.(GUJARA,531913,
INE641Q01019,Trivikrama Industries Ltd.    ,538579,
INE643B01017,LEDO TEA CO.LTD.,508306,
INE646O01013,BIRLA TRANSASIA CARPETS LTD.  ,503823,
INE649H01011,EURO CERAMICS LTD.     ,532823,EUROCERA
INE649R01010,INTERNATIONAL DATA MANAGEMENT ,517044,
INE650Z01011,POWERFUL TECHNOLOGIES LTD     ,200453,POWERFUL
INE655P01029,PANAFIC INDUSTRIALS LTD,538860,
INE657B01025,BLUE CHIP INDIA LTD.   ,531936,BLUECHIP
INE661D01015,VISION CORPORATION LTD.,531668,
INE661F01010,Brilliant Portfolios Ltd.     ,539434,
INE664A01015,WINSOME DIAMONDS AND JEWELLERY,507892,
INE670B01028,GANGOTRI TEXTILES LTD. ,521176,GANGOTRI
INE670H01017,OSWAL YARNS LTD.,514460,
INE673E01018,ADARSH MERCANTILE LTD  ,538563,
INE674M01019,KINETIC TRUST LTD.     ,531274,
INE678B01021,IB INFOTECH ENTERPRISES LTD.  ,519463,
INE679T01013,MILGREY FINANCE & INVESTMENT L,511018,
INE681K01018,JYOTHI INFRAVENTURES LTD.     ,531537,
INE681Q01015,Delta Industrial Resources Lim,539596,
INE686C01014,PRIYA LTD.      ,524580,
INE689V01018,SBEC SYSTEMS (INDIA) LTD.     ,517360,
INE694W01016,Ashnisha Industries Limited   ,541702,
INE695C01015,SOURCE INDUSTRIES (INDIA) LTD.,521036,
INE696E01019,LONGVIEW TEA COMPANY LTD.     ,526568,
INE697C01011,USHAKIRAN FINANCE LTD. ,511507,
INE698B01011,PANKAJ POLYMERS LTD.   ,531280,
INE702H01018,JAGJANANI TEXTILES LTD.,532825,
INE706N01017,EAST BUILDTECH LTD.    ,507917,
INE711D01018,BACIL PHARMA LTD.      ,524516,
INE714Q01014,CHPL Industries Ltd.   ,539335,
INE715D01019,CORAL NEWSPRINTS LTD.  ,530755,
INE715U01013,DISTINCTIVE PRO & LEA LTD     ,204032,
INE719G01014,CONCRETE CREDIT LIMITED,539266,
INE727E01012,UNITED TEXTILES LTD.   ,521188,
INE728Q01014,Shivansh Finserv Limited      ,539593,
INE729P01022,ALPS MOTOR FINANCE LTD ,538423,
INE730E01016,PRISM MEDICO AND PHARMACY LTD.,512217,
INE731G01027,KHOOBSURAT LTD  ,535730,
INE735A01013,DHAMPUR SUGAR (KASHIPUR) LTD. ,502512,
INE735U01011,KOVALAM INVESTMENT & TRADING C,505585,
INE737E01011,SOMA PAPERS & INDUSTRIES LTD. ,516038,
INE740A01013,RKB AGRO INDUSTRIES LIMITED   ,530891,
INE743D01011,Padmanabh Industries Ltd      ,526905,
INE745F01011,JMG CORPORATION LTD.   ,523712,
INE749C01010,RANE COMPUTERS CONSULTANCY LTD,526091,
INE750B01010,PARKER AGROCHEM EXPORTS LTD.  ,524628,
INE750U01010,BRISK SERVICES LIMITED ,201367,
INE752U01016,PILLAR INVESTMENT CO LTD      ,203812,
INE753D01010,SHRICON INDUSTRIES LTD.,508961,
INE755H01016,ENNORE COKE LTD.,512369,
INE755J01012,GALLOPS ENTERPRISE LTD.,531902,
INE757Q01013,SAANVI ADVISORS LIMITED,203294,
INE758D01027,DHENU BUILDCON INFRA LTD.     ,501945,
INE762D01011,VISHVPRABHA VENTURES LIMITED  ,512064,
INE763K01014,SVA INDIA LTD.  ,531885,
INE767M01011,INERTIA STEEL LTD.     ,512025,
INE771E01010,ASSOCIATED CERAMICS LTD.      ,531168,
INE771F01025,FISCHER CHEMIC LTD.    ,524743,
INE772C01012,ENCHANTE JEWELLERY LTD.,531148,
INE772F01015,CHOKHANI INTERNATIONAL LTD.   ,523246,
INE773X01016,SKYLINE INDIA LIMITED  ,200274,
INE774R01016,PRABHAT SECURITIES LTD ,205834,
INE775C01015,GCCL CONSTRUCTION & REALITIES ,531953,
INE781X01019,ACE EXPORTS LIMITED    ,202793,
INE783A01013,RAMA PETROCHEMICALS LTD.      ,500358,
INE784D01015,ANKUSH FINSTOCK LTD.   ,531519,
INE784P01035,Inceptum Enterprises Limited  ,538541,
INE789D01014,SASHWAT TECHNOCRATS LIMITED   ,506313,
INE791C01012,PAOS INDUSTRIES LIMITED,530291,
INE792X01016,TRANSWIND INFRA LIMITED,202490,TRANSWIND
INE793H01017,NAGARJUNA AGRI TECH LTD.      ,531832,
INE794C01016,SHAKTI PRESS LTD.      ,526841,
INE794W01014,MODERN THREADS (INDIA) LTD.   ,500282,
INE795E01019,KUMBHAT FINANCIAL SERVICES LTD,526869,
INE795P01023,BIRDHI CHAND PANNALAL AGENCIES,538364,
INE799E01011,MAYUR LEATHER PRODUCTS LTD.   ,531680,
INE800S01017,Arambhan Hospitality Services ,539403,
INE803L01016,GALAXY AGRICO EXPORTS LTD.    ,531911,
